"小選挙区","都道府県名","市区町村名","選挙区","政党名","候補者名","得票数"
"北海道第９区","北海道","豊浦町","第９区","立憲民主党","山岡　達丸","932"
"北海道第９区","北海道","壮瞥町","第９区","立憲民主党","山岡　達丸","586"
"北海道第９区","北海道","白老町","第９区","立憲民主党","山岡　達丸","3636"
"北海道第９区","北海道","厚真町","第９区","立憲民主党","山岡　達丸","1371"
"北海道第９区","北海道","洞爺湖町","第９区","立憲民主党","山岡　達丸","1515"
"北海道第９区","北海道","安平町","第９区","立憲民主党","山岡　達丸","1961"
"北海道第９区","北海道","むかわ町","第９区","立憲民主党","山岡　達丸","1899"
"北海道第９区","北海道","日高町","第９区","立憲民主党","山岡　達丸","2754"
"北海道第９区","北海道","平取町","第９区","立憲民主党","山岡　達丸","1359"
"北海道第９区","北海道","新冠町","第９区","立憲民主党","山岡　達丸","1362"
"北海道第９区","北海道","浦河町","第９区","立憲民主党","山岡　達丸","3118"
"北海道第９区","北海道","様似町","第９区","立憲民主党","山岡　達丸","1126"
"北海道第９区","北海道","えりも町","第９区","立憲民主党","山岡　達丸","1183"
"北海道第９区","北海道","新ひだか町","第９区","立憲民主党","山岡　達丸","5171"
"北海道第１０区","北海道","夕張市","第１０区","立憲民主党","神谷　ひろし","1637"
"北海道第１０区","北海道","岩見沢市","第１０区","立憲民主党","神谷　ひろし","19184"
"北海道第１０区","北海道","留萌市","第１０区","立憲民主党","神谷　ひろし","4238"
"北海道第１０区","北海道","美唄市","第１０区","立憲民主党","神谷　ひろし","4741"
"北海道第１０区","北海道","芦別市","第１０区","立憲民主党","神谷　ひろし","2372"
"北海道第１０区","北海道","赤平市","第１０区","立憲民主党","神谷　ひろし","2167"
"北海道第１０区","北海道","三笠市","第１０区","立憲民主党","神谷　ひろし","2027"
"北海道第１０区","北海道","滝川市","第１０区","立憲民主党","神谷　ひろし","8886"
"北海道第１０区","北海道","砂川市","第１０区","立憲民主党","神谷　ひろし","4501"
"北海道第１０区","北海道","歌志内市","第１０区","立憲民主党","神谷　ひろし","738"
"北海道第１０区","北海道","深川市","第１０区","立憲民主党","神谷　ひろし","5109"
"北海道第１０区","北海道","南幌町","第１０区","立憲民主党","神谷　ひろし","2016"
"北海道第１０区","北海道","奈井江町","第１０区","立憲民主党","神谷　ひろし","1480"
"北海道第１０区","北海道","上砂川町","第１０区","立憲民主党","神谷　ひろし","652"
"北海道第１０区","北海道","由仁町","第１０区","立憲民主党","神谷　ひろし","1524"
"北海道第１０区","北海道","長沼町","第１０区","立憲民主党","神谷　ひろし","2395"
"北海道第１０区","北海道","栗山町","第１０区","立憲民主党","神谷　ひろし","2895"
"北海道第１０区","北海道","月形町","第１０区","立憲民主党","神谷　ひろし","863"
"北海道第１０区","北海道","浦臼町","第１０区","立憲民主党","神谷　ひろし","506"
"北海道第１０区","北海道","新十津川町","第１０区","立憲民主党","神谷　ひろし","1798"
"北海道第１０区","北海道","妹背牛町","第１０区","立憲民主党","神谷　ひろし","698"
"北海道第１０区","北海道","秩父別町","第１０区","立憲民主党","神谷　ひろし","591"
"北海道第１０区","北海道","雨竜町","第１０区","立憲民主党","神谷　ひろし","641"
"北海道第１０区","北海道","北竜町","第１０区","立憲民主党","神谷　ひろし","514"
"北海道第１０区","北海道","沼田町","第１０区","立憲民主党","神谷　ひろし","849"
"北海道第１０区","北海道","増毛町","第１０区","立憲民主党","神谷　ひろし","923"
"北海道第１０区","北海道","小平町","第１０区","立憲民主党","神谷　ひろし","747"
"北海道第１０区","北海道","苫前町","第１０区","立憲民主党","神谷　ひろし","679"
"北海道第１０区","北海道","羽幌町","第１０区","立憲民主党","神谷　ひろし","1591"
"北海道第１０区","北海道","初山別村","第１０区","立憲民主党","神谷　ひろし","287"
"北海道第１０区","北海道","遠別町","第１０区","立憲民主党","神谷　ひろし","509"
"北海道第１０区","北海道","天塩町","第１０区","立憲民主党","神谷　ひろし","604"
"北海道第１０区","北海道","夕張市","第１０区","公明党","いなつ　久","1964"
"北海道第１０区","北海道","岩見沢市","第１０区","公明党","いなつ　久","15378"
"北海道第１０区","北海道","留萌市","第１０区","公明党","いなつ　久","5181"
"北海道第１０区","北海道","美唄市","第１０区","公明党","いなつ　久","4501"
"北海道第１０区","北海道","芦別市","第１０区","公明党","いなつ　久","4108"
"北海道第１０区","北海道","赤平市","第１０区","公明党","いなつ　久","2352"
"北海道第１０区","北海道","三笠市","第１０区","公明党","いなつ　久","1786"
"北海道第１０区","北海道","滝川市","第１０区","公明党","いなつ　久","8096"
"北海道第１０区","北海道","砂川市","第１０区","公明党","いなつ　久","3807"
"北海道第１０区","北海道","歌志内市","第１０区","公明党","いなつ　久","804"
"北海道第１０区","北海道","深川市","第１０区","公明党","いなつ　久","4334"
"北海道第１０区","北海道","南幌町","第１０区","公明党","いなつ　久","1922"
"北海道第１０区","北海道","奈井江町","第１０区","公明党","いなつ　久","1134"
"北海道第１０区","北海道","上砂川町","第１０区","公明党","いなつ　久","634"
"北海道第１０区","北海道","由仁町","第１０区","公明党","いなつ　久","1215"
"北海道第１０区","北海道","長沼町","第１０区","公明党","いなつ　久","2503"
"北海道第１０区","北海道","栗山町","第１０区","公明党","いなつ　久","2776"
"北海道第１０区","北海道","月形町","第１０区","公明党","いなつ　久","748"
"北海道第１０区","北海道","浦臼町","第１０区","公明党","いなつ　久","406"
"北海道第１０区","北海道","新十津川町","第１０区","公明党","いなつ　久","1706"
"北海道第１０区","北海道","妹背牛町","第１０区","公明党","いなつ　久","827"
"北海道第１０区","北海道","秩父別町","第１０区","公明党","いなつ　久","690"
"北海道第１０区","北海道","雨竜町","第１０区","公明党","いなつ　久","618"
"北海道第１０区","北海道","北竜町","第１０区","公明党","いなつ　久","592"
"北海道第１０区","北海道","沼田町","第１０区","公明党","いなつ　久","895"
"北海道第１０区","北海道","増毛町","第１０区","公明党","いなつ　久","1227"
"北海道第１０区","北海道","小平町","第１０区","公明党","いなつ　久","969"
"北海道第１０区","北海道","苫前町","第１０区","公明党","いなつ　久","873"
"北海道第１０区","北海道","羽幌町","第１０区","公明党","いなつ　久","1791"
"北海道第１０区","北海道","初山別村","第１０区","公明党","いなつ　久","384"
"北海道第１０区","北海道","遠別町","第１０区","公明党","いなつ　久","802"
"北海道第１０区","北海道","天塩町","第１０区","公明党","いなつ　久","967"
"北海道第１１区","北海道","帯広市","第１１区","立憲民主党","石川　かおり","38099"
"北海道第１１区","北海道","音更町","第１１区","立憲民主党","石川　かおり","11347"
